Event,Particle,Px,Py,Pz,Energy,Mass,PID
4682,Higgs,16.945580048657934,13.80583518938892,-33.477042884488135,131.2382039223027,125.0,25
4682,Z Boson,-1.7763568394002505e-15,1.4432899320127035e-15,0.0,91.2573806777537,91.25738525390624,23
4682,Muon+,28.478669838728884,33.700425097793826,-11.628109382807153,45.62869023291531,0.1056599989533424,-13
4682,Muon-,-28.478670791659656,-33.70042700453668,11.628108070036042,45.62869045608173,0.1056599989533424,13
4682,Photon,16.9455797900889,13.80583497872859,-33.477042373669,39.980821242012894,0.0,22
4723,Higgs,-33.1669688700487,3.543988432149943,25.5583654556925,131.87432548756686,125.0,25
4723,Z Boson,-3.552713678800501e-15,-1.942890293094024e-16,-3.552713678800501e-15,89.85245366117796,89.85245513916016,23
4723,Muon+,23.7083799375873,-18.723272195064148,-33.25216376686126,44.926228842447486,0.1056599989533424,-13
4723,Muon-,-23.708380928297935,18.723273391114482,33.25216379540132,44.9262251055725,0.1056599989533424,13
4723,Photon,-33.16696887004869,3.5439884321499426,25.55836545569249,42.02187182638889,0.0,22
4738,Higgs,-8.810628110938708,-30.53303054781355,25.329236156298816,131.43996091906195,125.0,25
4738,Z Boson,-8.881784197001252e-16,-7.771561172376096e-16,3.552713678800501e-15,90.80175736000909,90.8017578125,23
4738,Muon+,25.222474688198982,1.7758121097737742,-37.708115255575606,45.40088227403418,0.1056599989533424,-13
4738,Muon-,-25.222475427066403,-1.775812064159344,37.70811600887335,45.400878897865525,0.1056599989533424,13
4738,Photon,-8.810627842059677,-30.533029616019405,25.32923538331186,40.63819954782361,0.0,22
4944,Higgs,-25.31955973980256,2.8703723115987385,-38.96914113169903,133.39007872839306,125.0,25
4944,Z Boson,0.0,1.6653345369377348e-16,0.0,86.82922482258357,86.8292236328125,23
4944,Electron+,-22.727824195017163,-36.9838261381704,0.6863493997276375,43.41461057157271,0.0005109999910928,-11
4944,Electron-,22.727824188043,36.983829238402556,-0.6863494104615118,43.414614322183276,0.0005109999910928,11
4944,Photon,-25.31955973980256,2.8703723115987385,-38.96914113169904,46.56085390580948,0.0,22
4972,Higgs,32.19852305329949,-9.479296970356355,25.756708088008068,131.96594246015493,125.0,25
4972,Z Boson,-3.552713678800501e-15,-1.3877787807814457e-15,3.552713678800501e-15,89.65743555493334,89.65743255615234,23
4972,Electron+,12.727047288659048,-41.26211800676581,12.044660635312754,44.82871744351973,0.0005109999910928,-11
4972,Electron-,-12.727047022796325,41.26211656817473,-12.04466037494066,44.82871833043639,0.0005109999910928,11
4972,Photon,32.19852354460996,-9.479297114998946,25.756708481024233,42.30850891886209,0.0,22
5065,Higgs,22.315182173279915,-33.835294725258706,-3.9880638970084608,131.46748334937584,125.0,25
5065,Z Boson,0.0,2.275957200481571e-15,-4.440892098500626e-16,90.7403554259434,90.74034881591795,23
5065,Muon+,-16.21626588188652,37.58681319748436,-19.5628679841122,45.37017579840862,0.1056599989533424,-13
5065,Muon-,16.216265244479406,-37.58681413836732,19.562868574863742,45.37017611653796,0.1056599989533424,13
5065,Photon,22.31518285428523,-33.83529575782996,-3.988064018714522,40.72713193550162,0.0,22
5197,Higgs,-26.4357562678489,20.83491815833785,-0.11769175213484948,129.4525274974045,125.0,25
5197,Z Boson,3.552713678800501e-15,1.7763568394002505e-15,0.0,95.79310501609058,95.79310607910156,23
5197,Electron+,-6.111680715647334,-20.822188778907098,-42.698516557529075,47.89655095291582,0.0005109999910928,-11
5197,Electron-,6.1116810353070825,20.822188151160816,42.69851879624926,47.89655021133706,0.0005109999910928,11
5197,Photon,-26.435756671226528,20.83491847625347,-0.11769175393069309,33.65942445660271,0.0,22
5281,Higgs,-1.2455156803152578,-16.373495957471057,39.62604030846607,132.15470385009914,125.0,25
5281,Z Boson,-1.1102230246251565e-16,-1.4432899320127035e-15,3.552713678800501e-15,89.26104910227605,89.26104736328125,23
5281,Muon+,24.71648134765802,-33.12955815685133,-16.834496591718036,44.63052221789141,0.1056599989533424,-13
5281,Muon-,-24.716481485796088,33.12956059892313,16.834494343942488,44.63052230096244,0.1056599989533424,13
5281,Photon,-1.24551571832538,-16.373496457150498,39.62604151775684,42.8936587808646,0.0,22
5349,Higgs,25.649423910004607,25.66780751038811,-17.421466828080476,131.3211209050066,125.0,25
5349,Z Boson,3.552713678800501e-15,4.773959005888173e-15,-1.7763568394002505e-15,91.06895425958241,91.06895446777344,23
5349,Electron+,11.245772606671748,-42.26767821101043,12.663515455509394,45.53447986626103,0.0005109999910928,-11
5349,Electron-,-11.24577166971422,42.2676809366934,-12.663515534098895,45.53447875058719,0.0005109999910928,11
5349,Photon,25.649423518625458,25.667807118728444,-17.421466562249996,40.25216464162291,0.0,22
5440,Higgs,40.052716597172015,-19.74072289559507,4.714644796648605,132.8199688405799,125.0,25
5440,Z Boson,3.552713678800501e-15,1.1102230246251565e-16,-8.881784197001252e-16,87.91847464918094,87.91847229003906,23
5440,Muon+,10.946767771607252,-32.82658503123025,27.110642716286232,43.959237195467125,0.1056599989533424,-13
5440,Muon-,-10.946768017702844,32.82658503501401,-27.11064200193417,43.959237404296736,0.1056599989533424,13
5440,Photon,40.05271659717201,-19.74072289559507,4.714644796648596,44.90149419139895,0.0,22
5473,Higgs,25.038044620560626,-26.373242885557925,-14.590464863432254,130.99745525640134,125.0,25
5473,Z Boson,0.0,4.218847493575595e-15,0.0,91.8141284453282,91.81412506103516,23
5473,Electron+,-16.074835253493028,40.857334028205415,13.406577335119545,45.90706433274917,0.0005109999910928,-11
5473,Electron-,16.07483450027994,-40.8573332348259,-13.406577849872644,45.90706022617035,0.0005109999910928,11
5473,Photon,25.03804538466111,-26.373243690405427,-14.590465308697917,39.183330808798225,0.0,22
5549,Higgs,-4.595952696585582,-20.042935737403013,-30.548379976321748,130.31134092373026,125.0,25
5549,Z Boson,0.0,-1.8318679906315083e-15,0.0,93.48681422510681,93.48681640625,23
5549,Electron+,18.41436736179051,-22.33455847265189,36.70183746205591,46.743409678612835,0.0005109999910928,-11
5549,Electron-,-18.41436892511514,22.33455789345412,-36.70183643748979,46.74340810974571,0.0005109999910928,11
5549,Photon,-4.595952556328236,-20.042935125741156,-30.548379044059182,36.82452272183692,0.0,22
5583,Higgs,-39.546449414350555,10.988841972196228,-23.604552532870123,133.6669413484453,125.0,25
5583,Z Boson,3.552713678800501e-15,1.3322676295501878e-15,0.0,86.31874715705379,86.3187484741211,23
5583,Electron+,-30.905408154802224,17.6050097504012,24.44690296645492,43.159376720179694,0.0005109999910928,-11
5583,Electron-,30.905408947544903,-17.605009440683673,-24.446903631742842,43.159373912634464,0.0005109999910928,11
5583,Photon,-39.54644820748871,10.988841636843386,-23.604551812516362,47.34819011220023,0.0,22
5588,Higgs,35.275249671815224,-27.29889001802557,13.238509514632762,133.3785243950246,125.0,25
5588,Z Boson,3.552713678800501e-15,-1.1102230246251565e-16,1.7763568394002505e-15,86.85078238970969,86.85078430175781,23
5588,Muon+,35.394630442835606,-14.290061245666237,20.70670454856001,43.42538937348691,0.1056599989533424,-13
5588,Muon-,-35.39463296235573,14.290062196252057,-20.70670382462859,43.42539043963525,0.1056599989533424,13
5588,Photon,35.27524967181522,-27.298890018025567,13.238509514632748,46.527742005314906,0.0,22
5594,Higgs,18.37620584764258,2.4833233328150244,-30.48505384905081,129.9930395994715,125.0,25
5594,Z Boson,0.0,2.498001805406602e-16,-3.552713678800501e-15,94.31124710288823,94.31124877929688,23
5594,Electron+,-31.703040090810592,4.445748372679999,-34.62376880595512,47.15562526499175,0.0005109999910928,-11
5594,Electron-,31.703041088622808,-4.445748009087422,34.623766825384266,47.15562245036564,0.0005109999910928,11
5594,Photon,18.376205847642584,2.483323332815024,-30.48505384905082,35.681792496583284,0.0,22
5604,Higgs,9.469599924107973,-24.45393517667915,40.19624760536284,133.89699992867477,125.0,25
5604,Z Boson,8.881784197001252e-16,-2.220446049250313e-15,3.552713678800501e-15,85.90318079020246,85.90318298339844,23
5604,Electron+,26.05250886249267,-23.372882848382844,24.896071619589264,42.95159169131594,0.0005109999910928,-11
5604,Electron-,-26.052508248625635,23.372880587173473,-24.896072945277986,42.95159093790761,0.0005109999910928,11
5604,Photon,9.469599924107971,-24.453935176679146,40.19624760536283,47.993819138472325,0.0,22
5748,Higgs,32.33817338451985,3.2931832145463726,26.319614694826956,131.811701419927,125.0,25
5748,Z Boson,0.0,0.0,0.0,89.98677566113885,89.98677062988281,23
5748,Electron+,19.126147068948356,28.335400443431798,29.252356556050156,44.99338819527939,0.0005109999910928,-11
5748,Electron-,-19.126148007074043,-28.335401633941288,-29.252354636046697,44.99338758933797,0.0005109999910928,11
5748,Photon,32.33817437140259,3.2931833150463485,26.319615498037845,41.82492978136206,0.0,22
5919,Higgs,23.079721790763855,-50.53300850325247,-34.77201731229094,141.13947603096418,125.0,25
5919,Z Boson,-1.7763568394002505e-15,-5.995204332975845e-15,-3.552713678800501e-15,75.60054514014523,75.60054016113281,23
5919,Electron+,15.732523491884155,6.3343944656257545,-33.78200106109422,37.80027150302082,0.0005109999910928,-11
5919,Electron-,-15.732523525318019,-6.334393438748069,33.78200111146582,37.80027325158815,0.0005109999910928,11
5919,Photon,23.079722495101066,-50.533010045397496,-34.7720183734487,65.53893519805392,0.0,22
5977,Higgs,-31.38020573173189,25.04292524540656,15.788836329194405,132.23521758307402,125.0,25
5977,Z Boson,3.552713678800501e-15,5.329070518200751e-15,0.0,89.09413676676996,89.0941390991211,23
5977,Electron+,-42.4711810757998,5.597322977276343,12.219260621776073,44.547070190987505,0.0005109999910928,-11
5977,Electron-,42.471179095344425,-5.597322918933613,-12.219259631318366,44.547067175065656,0.0005109999910928,11
5977,Photon,-31.380205252907956,25.04292486328184,15.788836088275872,43.14107879855477,0.0,22
6050,Higgs,38.03058794512881,-3.7011362060988047,-23.610269878429346,132.82495575907615,125.0,25
6050,Z Boson,-3.552713678800501e-15,-8.326672684688674e-17,-3.552713678800501e-15,87.90871180646252,87.9087142944336,23
6050,Muon+,-37.98362705632157,21.748005719470356,4.0302262526832955,43.95435647246862,0.1056599989533424,-13
6050,Muon-,37.98362822212947,-21.748007025019657,-4.030226976443848,43.95435942278665,0.1056599989533424,13
6050,Photon,38.030587364828094,-3.701136149623948,-23.610269518165225,44.91624192586566,0.0,22
6090,Higgs,26.893148880754186,43.013081582340774,9.858185351209864,135.26104562049753,125.0,25
6090,Z Boson,0.0,-1.3322676295501878e-15,-8.881784197001252e-16,83.5836760927464,83.58367919921875,23
6090,Muon+,13.060250702219353,-37.3413206488289,-13.475983963124529,41.79183672371503,0.1056599989533424,-13
6090,Muon-,-13.060251680980935,37.34132060870415,13.475983477091166,41.79183912624693,0.1056599989533424,13
6090,Photon,26.893148880754186,43.013081582340774,9.858185351209855,51.67736952775114,0.0,22
6259,Higgs,0.9481317512451427,15.41504319353381,40.69912197401545,132.3629141411295,125.0,25
6259,Z Boson,-1.1102230246251565e-16,4.440892098500626e-16,3.552713678800501e-15,88.83199259620233,88.83199310302734,23
6259,Muon+,16.077802520528202,35.912118118677064,20.605672248368506,44.41599948247593,0.1056599989533424,-13
6259,Muon-,-16.07780177402994,-35.91211761072567,-20.605668999915903,44.41599777956655,0.1056599989533424,13
6259,Photon,0.9481317367778004,15.415042958318917,40.69912135299612,43.530919525229365,0.0,22
6266,Higgs,-4.68562984960381,37.62242943044813,4.7275191081201395,130.7086522011997,125.0,25
6266,Z Boson,0.0,4.15639744844043e-15,0.0,92.50195609678454,92.501953125,23
6266,Muon+,-22.912935338594057,-39.71849062536137,6.04817959835875,46.250978164735464,0.1056599989533424,-13
6266,Muon-,22.912935720335707,39.71848947457434,-6.048179981381698,46.250973925183395,0.1056599989533424,13
6266,Photon,-4.685629992597886,37.62243057859356,4.727519252392564,38.20670009332668,0.0,22
6320,Higgs,28.38783649462861,31.144251902884626,1.3058571187882393,131.91868309777348,125.0,25
6320,Z Boson,3.552713678800501e-15,-2.1094237467877974e-15,0.0,89.75781365014805,89.7578125,23
6320,Muon+,-5.140869126310411,-42.23314966421969,-14.284179228551775,44.878904925423335,0.1056599989533424,-13
6320,Muon-,5.140869318340222,42.233147705978,14.284179345627152,44.87890830489202,0.1056599989533424,13
6320,Photon,28.387836494628605,31.14425190288463,1.3058571187882293,42.16086944762543,0.0,22
6375,Higgs,29.301266298802435,11.484417612916955,25.20951122022022,131.342969018458,125.0,25
6375,Z Boson,0.0,1.8318679906315083e-15,0.0,91.01958464393992,91.01958465576172,23
6375,Electron+,34.146506122439746,-24.668651403986022,-17.22250914415561,45.50979338690044,0.0005109999910928,-11
6375,Electron-,-34.1465061004551,24.668651412602745,17.222510116744537,45.50979144937277,0.0005109999910928,11
6375,Photon,29.30126674590428,11.48441778815526,25.209511604886828,40.32338637865278,0.0,22
6465,Higgs,31.916403319796455,8.050996774177213,23.61781276043444,131.40120406418148,125.0,25
6465,Z Boson,0.0,8.881784197001252e-16,0.0,90.88853177363421,90.88853454589844,23
6465,Muon+,-32.506335160290575,9.074378223411433,-30.4329461663962,45.44426852617588,0.1056599989533424,-13
6465,Muon-,32.50633412529517,-9.074377526520871,30.432944904580054,45.44426644083207,0.1056599989533424,13
6465,Photon,31.916402345785123,8.05099652848029,23.617812039675986,40.51266828050077,0.0,22
6555,Higgs,-42.42419178964715,-7.50435386786489,-3.040479687051118,132.25116972150482,125.0,25
6555,Z Boson,-3.552713678800501e-15,2.7755575615628914e-16,-4.440892098500626e-16,89.06121614659553,89.06121826171875,23
6555,Electron+,-3.8365446821060214,-27.478880838524532,-34.83055185881299,44.53060932263855,0.0005109999910928,-11
6555,Electron-,3.836544389692566,27.478880618105872,34.83055057741481,44.530610565267764,0.0005109999910928,11
6555,Photon,-42.42419114230535,-7.504353753357537,-3.0404796406570895,43.1899515569166,0.0,22
6594,Higgs,-36.12276401543009,-11.806855251103679,-10.034117937865265,131.03411553418428,125.0,25
6594,Z Boson,-3.552713678800501e-15,-3.885780586188048e-16,-8.881784197001252e-16,91.72839699655425,91.72840118408205,23
6594,Electron+,-4.657243871347886,-45.322710558219235,5.261813863431389,45.86420091850072,0.0005109999910928,-11
6594,Electron-,4.657242783027584,45.322711156172154,-5.2618140465338,45.86419997724895,0.0005109999910928,11
6594,Photon,-36.12276346424045,-11.806855070945366,-10.034117784756786,39.30571653820812,0.0,22
6626,Higgs,13.887280106865054,-10.00459344373464,-38.35557991328644,131.86773278260853,125.0,25
6626,Z Boson,-1.7763568394002505e-15,7.216449660063518e-16,3.552713678800501e-15,89.86655721664243,89.8665542602539,23
6626,Electron+,7.215225853515824,-32.05187074497142,30.65318080919193,44.93327823947379,0.0005109999910928,-11
6626,Electron-,-7.215226149143379,32.05186913647712,-30.65317966344506,44.93327511878674,0.0005109999910928,11
6626,Photon,13.88728053067121,-10.004593749050603,-38.35558108380586,42.001179590249926,0.0,22
6718,Higgs,-21.115575564890186,24.2084561283021,5.691019293618651,129.18709138359316,125.0,25
6718,Z Boson,7.105427357601002e-15,1.1102230246251565e-16,8.881784197001252e-16,96.56340751094223,96.56340789794922,23
6718,Muon+,-47.743619474865966,0.5530207854767745,7.166104943545254,48.28170534813786,0.1056599989533424,-13
6718,Muon-,47.74361882279832,-0.5530195610610624,-7.1661047678015395,48.28170619762949,0.1056599989533424,13
6718,Photon,-21.115574920493962,24.208455389518644,5.691019119942514,32.62367993017376,0.0,22
6778,Higgs,30.713153677844467,-17.66760547748748,-14.391775521618227,130.71941437602788,125.0,25
6778,Z Boson,0.0,1.4432899320127035e-15,1.7763568394002505e-15,92.47591173632777,92.47591400146484,23
6778,Muon+,39.34855670398257,-0.9088495372778382,-24.265256983253572,46.23795798711206,0.1056599989533424,-13
6778,Muon-,-39.34855380305625,0.9088489657266776,24.265256517676274,46.23795820710119,0.1056599989533424,13
6778,Photon,30.7131527405534,-17.66760493831495,-14.391775082416105,38.24349865046017,0.0,22
6789,Higgs,21.638040631708492,-5.41517249545211,-29.78095646518946,130.42022183509917,125.0,25
6789,Z Boson,-3.552713678800501e-15,9.159339953157541e-16,3.552713678800501e-15,93.21223384461076,93.21223449707033,23
6789,Muon+,-39.53352936652513,0.14814971644257363,-24.681920435267816,46.60612004782573,0.1056599989533424,-13
6789,Muon-,39.533532001556395,-0.14815013697223242,24.681917526392063,46.6061185718146,0.1056599989533424,13
6789,Photon,21.6380399713679,-5.41517233019416,-29.780955556346804,37.20798401037908,0.0,22
6797,Higgs,16.60917371162488,42.39958283360199,5.457714943760845,133.14794751799127,125.0,25
6797,Z Boson,1.7763568394002505e-15,-3.7192471324942744e-15,8.881784197001252e-16,87.28537202553984,87.28536987304688,23
6797,Muon+,-3.4403126500348407,-35.36931915626477,25.33472551914662,43.6426844181854,0.1056599989533424,-13
6797,Muon-,3.4403131519741432,35.36931991043285,-25.334723760236493,43.642684400963915,0.1056599989533424,13
6797,Photon,16.609173711624877,42.399582833602,5.457714943760834,45.86257549245144,0.0,22
6848,Higgs,8.52484161974602,31.45435929891076,-26.444472641711457,131.85734631352534,125.0,25
6848,Z Boson,-8.881784197001252e-16,-2.55351295663786e-15,-3.552713678800501e-15,89.88878839293234,89.8887939453125,23
6848,Electron+,-28.024478025420787,33.867485270404444,9.360597897726029,44.944393890730304,0.0005109999910928,-11
6848,Electron-,28.02447707419142,-33.86748526138325,-9.360598560961472,44.944394575869445,0.0005109999910928,11
6848,Photon,8.52484148966726,31.45435881895533,-26.444472238200838,41.96855590860956,0.0,22
6911,Higgs,2.110752225373226,5.473159618522325,-38.64790245071951,130.96973358378293,125.0,25
6911,Z Boson,0.0,3.3306690738754696e-16,0.0,91.8791817257286,91.87918090820312,23
6911,Muon+,1.2311501297886671,36.7173806685629,-27.581755595729206,45.939592360906715,0.1056599989533424,-13
6911,Muon-,-1.2311501861701273,-36.717378121465174,27.5817553990251,45.939593169220124,0.1056599989533424,13
6911,Photon,2.1107521931657036,5.473159535008537,-38.64790186099933,39.09054985961479,0.0,22
7002,Higgs,36.72027031252871,-5.795662572889079,-13.258095640093801,131.08297012383355,125.0,25
7002,Z Boson,3.552713678800501e-15,2.7755575615628914e-16,1.7763568394002505e-15,91.61469028500589,91.61469268798828,23
7002,Electron+,-34.804709375059026,-27.388561468075793,11.696659745551358,45.807344129394735,0.0005109999910928,-11
7002,Electron-,34.804709368718605,27.388562422750834,-11.696659743262105,45.807346111393755,0.0005109999910928,11
7002,Photon,36.720269752221846,-5.795662484454286,-13.258095437791326,39.46827783866026,0.0,22
7019,Higgs,33.95926569046557,14.5982133142197,-16.15701453942686,131.34834858889678,125.0,25
7019,Z Boson,-3.552713678800501e-15,-1.3877787807814457e-15,-1.7763568394002505e-15,91.00744170634874,91.0074462890625,23
7019,Muon+,32.80719026328935,11.964710608401095,-29.173814838889257,45.50372064370506,0.1056599989533424,-13
7019,Muon-,-32.80719031965566,-11.96471110946868,29.173817726729965,45.50372063715121,0.1056599989533424,13
7019,Photon,33.9592651722883,14.598213091468645,-16.157014292890395,40.340904878331294,0.0,22
7107,Higgs,6.102512012793771,33.78041491299798,17.864967735302525,130.85302501946217,125.0,25
7107,Z Boson,0.0,1.1657341758564144e-15,0.0,92.1552997483918,92.1552963256836,23
7107,Electron+,-29.815568785171877,26.007996406137718,23.6170635291059,46.07764835464513,0.0005109999910928,-11
7107,Electron-,29.815568130943678,-26.007996434410348,-23.617063094739898,46.07764777117301,0.0005109999910928,11
7107,Photon,6.102512199027658,33.78041594389443,17.86496828049806,38.697729264387796,0.0,22
7128,Higgs,-5.6944191843899725,-34.39944846186734,-7.270628213988512,129.9754226727279,125.0,25
7128,Z Boson,0.0,5.551115123125783e-17,1.7763568394002505e-15,94.35786258202782,94.3578643798828,23
7128,Muon+,-39.20895013175727,24.896593666464707,8.286024158720503,47.17893374995079,0.1056599989533424,-13
7128,Muon-,39.20895186202468,-24.896595689869933,-8.28602390798045,47.17893294643394,0.1056599989533424,13
7128,Photon,-5.694419097500031,-34.39944793697341,-7.270628103047541,35.6175581074325,0.0,22
7141,Higgs,-28.04193748465795,-16.749154222970454,28.762526147029792,132.35999144543976,125.0,25
7141,Z Boson,0.0,6.661338147750939e-16,3.552713678800501e-15,88.83796019859615,88.83795928955078,23
7141,Muon+,24.97557016381231,32.526857484699406,17.06630794431054,44.418979945580034,0.1056599989533424,-13
7141,Muon-,-24.975570322859625,-32.526857963751375,-17.066307805682612,44.418976774879305,0.1056599989533424,13
7141,Photon,-28.04193791254396,-16.74915447854227,28.762526585911104,43.52203326649679,0.0,22
7210,Higgs,-0.36517929516489184,38.55645702470653,15.77629397355044,131.7597252037038,125.0,25
7210,Z Boson,5.551115123125783e-17,-1.304512053934559e-15,-3.552713678800501e-15,90.09888742158245,90.09889221191406,23
7210,Muon+,-23.58136797957591,34.604883575689364,16.60910735158133,45.04944446986932,0.1056599989533424,-13
7210,Muon-,23.581367908826625,-34.604882399013526,-16.609106870116342,45.04944697287493,0.1056599989533424,13
7210,Photon,-0.3651792840205043,38.55645584805685,15.776293492096148,41.66083376113366,0.0,22
7280,Higgs,7.797743964594701,-8.270142472242755,27.469285907644466,128.48642627034374,125.0,25
7280,Z Boson,0.0,3.608224830031759e-16,-3.552713678800501e-15,98.75829403803512,98.75829315185548,23
7280,Muon+,9.225667663174258,-7.407858616033938,47.94058616711325,49.379147209448526,0.1056599989533424,-13
7280,Muon-,-9.2256676750976,7.407858151842454,-47.94058811646451,49.37914644098664,0.1056599989533424,13
7280,Photon,7.7977438456105705,-8.270142346050395,27.46928548849642,29.728130271761344,0.0,22
7290,Higgs,-33.63349856606487,-9.932615886747206,-19.54803646680007,131.28973613293044,125.0,25
7290,Z Boson,-3.552713678800501e-15,-1.5543122344752192e-15,-3.552713678800501e-15,91.1400824043079,91.14008331298828,23
7290,Muon+,-26.628254723232544,-2.5420598247234234,-36.89297224273247,45.57004026125188,0.1056599989533424,-13
7290,Muon-,26.628252766241932,2.542059631249262,36.89297316755451,45.570042521331516,0.1056599989533424,13
7290,Photon,-33.63349907927133,-9.932616038306893,-19.548036765079445,40.149655731944925,0.0,22
7374,Higgs,-0.35962145978545906,-24.391873033218523,-31.78376902704844,131.26424026073423,125.0,25
7374,Z Boson,0.0,-5.218048215738236e-15,0.0,91.19803460508025,91.19803619384766,23
7374,Muon+,0.2273907524655498,16.67204263868632,-42.44114319780333,45.59901696203961,0.1056599989533424,-13
7374,Muon-,-0.22739074556494937,-16.672042199152404,42.44114124184679,45.59901803495343,0.1056599989533424,13
7374,Photon,-0.359621454298071,-24.391872661028074,-31.78376854206662,40.066203652720596,0.0,22
7376,Higgs,-38.030003553728804,-10.174437153486995,13.587587872230026,131.7551626535843,125.0,25
7376,Z Boson,-7.105427357601002e-15,-2.220446049250313e-16,1.7763568394002505e-15,90.10876072597964,90.10875701904295,23
7376,Electron+,-6.548080339479946,30.028195607224877,32.94430358239903,45.054380562219656,0.0005109999910928,-11
7376,Electron-,6.548079823908482,-30.028197048099223,-32.9443035685598,45.05438042527014,0.0005109999910928,11
7376,Photon,-38.0300041340206,-10.174437308736584,13.587588079560152,41.6464039380289,0.0,22
